"ConditionName","ConditionSNOMED","PathogenName","PathogenTaxonID","Fatalities","CountryName","CountryISO","Admin1Name","Admin1ISO","Admin2Name","CityName","PeriodStartDate","PeriodEndDate","PartOfCumulativeCountSeries","AgeRange","Subpopulation","PlaceOfAcquisition","DiagnosisCertainty","SourceName","CountValue"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","630"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","216"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","48"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","200"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","303"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","602"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","PIAUÍ","BR-PI","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1765"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2311"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1742"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","972"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","523"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","245"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","119"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","77"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","29"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","485"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","339"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","481"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","175"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","126"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","89"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","78"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","106"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","145"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","147"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","166"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","345"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","292"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","173"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO DE JANEIRO","BR-RJ","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","72"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1129"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2111"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3327"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4630"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","4385"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3085"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","921"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","100"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","100"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","256"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","337"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","565"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","355"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","339"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","377"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","277"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","335"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","193"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","121"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","115"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","26"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","250"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","383"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","694"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO NORTE","BR-RN","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","52"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","17"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","18"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","27"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","13"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","12"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","10"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","3"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","5"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","27"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","20"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RIO GRANDE DO SUL","BR-RS","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","10"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","319"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","307"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","165"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","280"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","210"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","138"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","169"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","100"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","108"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","556"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","640"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","600"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","201"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","131"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","75"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","64"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","67"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","70"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","120"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","567"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1408"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","2709"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1837"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1644"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RONDÔNIA","BR-RO","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","274"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","336"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-02-01","2003-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","405"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-03-01","2003-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","164"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-04-01","2003-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","135"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-05-01","2003-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","171"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-06-01","2003-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","398"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-07-01","2003-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1276"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-08-01","2003-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","1639"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2003-09-01","2003-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","23"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","99"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","106"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","107"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","70"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","90"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","84"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-07-01","2004-07-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","99"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-08-01","2004-08-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","167"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-09-01","2004-09-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","418"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-10-01","2004-10-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","249"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-11-01","2004-11-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","217"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2004-12-01","2004-12-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","273"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2005-01-01","2005-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","256"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2005-02-01","2005-02-28","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","304"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2005-03-01","2005-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","449"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","RORAIMA","BR-RR","NA","NA","2005-04-01","2005-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","70"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2003-01-01","2003-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","0"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-01-01","2004-01-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","35"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-02-01","2004-02-29","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","19"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-03-01","2004-03-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","37"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-04-01","2004-04-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","13"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-05-01","2004-05-31","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","14"
"Dengue without warning signs","722862003","Dengue virus","12637","0","BRAZIL","BR","SANTA CATARINA","BR-SC","NA","NA","2004-06-01","2004-06-30","0","0-130","None specified","NA","NA","World Health Organization DengueNet Database","6"
